idx,symbol,date_group,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
14853,3232,20180627_20180628_20180629,26.23,0.3205,26.63,0.3333,27.21,0.0769,78,22,27.3,25.5
14854,3232,20180628_20180629_20180702,26.36,0.3153,26.75,0.2162,27.18,0.1351,111,25,26.3,25.0
14855,3232,20180629_20180702_20180703,25.78,0.1527,26.6,0.2595,27.15,0.1298,131,32,25.6,25.35
14856,3232,20180702_20180703_20180704,25.38,0.246,26.07,0.1746,26.96,0.1667,126,30,25.5,25.25
14857,3232,20180710_20180711_20180712,24.13,0.1417,24.74,0.275,25.5,0.125,120,23,25.1,24.25
14858,3232,20180711_20180712_20180713,24.29,0.1591,24.87,0.2803,25.5,0.1136,132,24,25.0,24.0
14859,3232,20180712_20180713_20180716,24.49,0.458,24.97,0.1412,25.56,0.0687,262,24,24.55,23.7
14860,3232,20180713_20180716_20180717,24.18,0.1233,24.51,0.5198,24.96,0.1233,227,18,24.4,23.85
14861,3232,20180716_20180717_20180718,23.9,0.0766,24.24,0.1679,24.55,0.3905,274,20,24.2,23.75
14862,3234,20180621_20180622_20180625,32.74,0.1561,33.18,0.3871,33.65,0.1215,2312,33,33.2,32.0
14863,3234,20180622_20180625_20180626,32.29,0.1774,32.99,0.3172,33.46,0.1337,2289,37,32.95,31.5
14864,3234,20180625_20180626_20180627,32.27,0.3094,32.96,0.2442,33.4,0.0812,1884,34,32.5,32.3
14865,3234,20180626_20180627_20180628,32.02,0.2562,32.36,0.2606,32.96,0.1855,1811,32,34.85,36.5
14866,3234,20180627_20180628_20180629,32.21,0.2422,33.55,0.1084,34.78,0.3588,1817,51,38.0,34.2
14867,3234,20180628_20180629_20180702,32.35,0.0324,34.59,0.156,37.18,0.4211,6385,76,36.45,33.05
14868,3234,20180629_20180702_20180703,34.5,0.1712,35.55,0.12,37.18,0.4116,8042,94,34.5,32.5
14869,3234,20180702_20180703_20180704,33.93,0.0733,35.44,0.1243,37.18,0.4147,7982,96,34.3,31.8
14870,3234,20180703_20180704_20180705,33.34,0.2199,34.41,0.1975,35.54,0.2226,3702,77,34.75,33.8
14871,3234,20180704_20180705_20180706,32.52,0.1187,33.38,0.3052,34.15,0.1958,2788,56,35.25,33.25
14872,3234,20180705_20180706_20180709,32.68,0.1649,33.87,0.2764,34.65,0.1428,2753,67,34.35,32.8
14873,3234,20180706_20180709_20180710,32.59,0.0697,33.83,0.2617,34.64,0.1417,2526,66,34.2,32.85
14874,3234,20180709_20180710_20180711,33.32,0.2364,34.04,0.337,34.87,0.0977,2098,48,33.7,34.0
14875,3234,20180710_20180711_20180712,33.04,0.1086,33.5,0.3947,34.04,0.1188,1667,31,35.3,34.0
14876,3234,20180711_20180712_20180713,33.37,0.2406,34.35,0.1535,34.89,0.2298,2228,51,34.7,34.25
14877,3234,20180712_20180713_20180716,33.44,0.1494,34.29,0.2791,34.85,0.2548,1974,45,35.15,34.8
14878,3234,20180713_20180716_20180717,34.25,0.2213,34.61,0.2258,34.94,0.1926,2201,27,37.7,35.3
14879,3234,20180716_20180717_20180718,34.57,0.1109,36.12,0.2622,37.04,0.2308,5935,68,36.5,34.9
14880,3234,20180717_20180718_20180719,35.08,0.0802,36.18,0.2591,37.08,0.1588,6674,65,36.7,31.55
14881,3234,20180718_20180719_20180720,35.47,0.1563,36.24,0.2986,37.08,0.1413,7415,55,33.8,32.0
14882,3234,20180719_20180720_20180723,32.44,0.2106,35.4,0.2099,36.18,0.2238,4616,77,33.25,32.65
14883,3234,20180720_20180723_20180724,32.23,0.4189,33.14,0.1109,35.85,0.1414,4166,78,33.5,32.9
14884,3234,20180723_20180724_20180725,31.92,0.1497,32.4,0.4017,33.12,0.1513,3127,44,33.65,32.55
14885,3234,20180724_20180725_20180726,32.39,0.2092,32.97,0.3447,33.38,0.0911,1558,33,33.45,31.8
14886,3234,20180725_20180726_20180727,32.68,0.2526,33.01,0.2942,33.42,0.0775,1251,23,32.95,31.8
14887,3234,20180726_20180727_20180730,31.99,0.1656,32.71,0.2833,33.15,0.2918,1292,37,32.7,32.1
14888,3234,20180727_20180730_20180731,32.04,0.3054,32.63,0.239,33.01,0.0839,1251,32,32.55,32.3
14889,3234,20180730_20180731_20180801,31.96,0.2736,32.32,0.2919,32.75,0.0796,1206,24,33.4,32.3
14890,3236,20180621_20180622_20180625,64.34,0.2349,66.13,0.292,68.1,0.0828,10485,62,63.8,62.9
14891,3236,20180622_20180625_20180626,62.19,0.1393,64.06,0.3679,65.38,0.1271,5248,61,66.4,62.5
14892,3236,20180625_20180626_20180627,62.23,0.1071,64.07,0.2048,65.23,0.3623,6992,57,64.4,63.0
14893,3236,20180626_20180627_20180628,62.1,0.0864,63.58,0.2481,65.12,0.2983,8149,57,64.1,63.0
14894,3236,20180627_20180628_20180629,63.29,0.1729,64.14,0.1587,65.26,0.2481,7295,39,65.0,60.0
14895,3236,20180628_20180629_20180702,63.09,0.1595,63.76,0.3297,64.54,0.0475,4526,26,64.1,60.4
14896,3236,20180629_20180702_20180703,61.2,0.1403,63.35,0.4317,64.3,0.176,4056,51,62.0,59.8
14897,3236,20180702_20180703_20180704,61.1,0.245,63.21,0.233,64.25,0.151,4065,51,62.0,58.0
14898,3236,20180703_20180704_20180705,60.39,0.2315,61.36,0.362,63.27,0.0998,3456,44,61.4,59.0
14899,3236,20180704_20180705_20180706,59.03,0.1382,60.27,0.296,61.25,0.264,2909,41,60.5,58.1
14900,3236,20180705_20180706_20180709,58.95,0.2298,59.96,0.3607,61.12,0.1398,2689,41,60.5,58.2
14901,3236,20180706_20180709_20180710,58.93,0.3145,59.74,0.3511,60.41,0.1637,2652,35,59.8,58.8
14902,3236,20180709_20180710_20180711,58.58,0.1225,59.13,0.3419,59.99,0.1726,2179,24,59.7,58.6
14903,3236,20180710_20180711_20180712,58.62,0.1734,59.22,0.3647,60.08,0.0942,2018,24,60.2,57.6
14904,3236,20180711_20180712_20180713,58.6,0.1612,59.1,0.4191,59.59,0.1595,1799,20,59.4,55.3
14905,3236,20180712_20180713_20180716,57.98,0.0861,58.95,0.4103,59.55,0.1709,1638,27,58.8,51.8
14906,3236,20180713_20180716_20180717,55.83,0.1693,57.69,0.2248,59.07,0.2779,2073,46,56.2,52.4
14907,3236,20180716_20180717_20180718,52.77,0.2623,55.57,0.2678,58.09,0.1927,3077,73,53.5,51.0
14908,3236,20180717_20180718_20180719,52.81,0.4401,55.51,0.2407,57.57,0.129,3295,67,53.7,51.2
14909,3236,20180718_20180719_20180720,52.12,0.2425,53.12,0.4043,55.33,0.1203,3084,51,52.7,50.9
14910,3236,20180719_20180720_20180723,51.68,0.2036,52.55,0.2585,53.15,0.3209,2004,28,52.4,52.5
14911,3236,20180720_20180723_20180724,51.43,0.2544,52.1,0.3113,53.2,0.1876,1828,29,53.1,52.5
14912,3236,20180723_20180724_20180725,51.43,0.1278,52.03,0.2344,52.7,0.1636,1510,21,53.4,52.5
14913,3236,20180724_20180725_20180726,51.19,0.0674,51.94,0.186,52.81,0.3789,1425,24,53.3,49.1
14914,3236,20180726_20180727_20180730,50.06,0.2426,51.9,0.109,52.84,0.4654,1863,42,50.8,49.8
14915,3236,20180727_20180730_20180731,50.02,0.3747,51.9,0.1246,52.83,0.2325,2103,48,50.8,48.4
14916,3236,20180730_20180731_20180801,49.89,0.4593,50.44,0.3288,52.1,0.1066,2214,46,50.7,48.75
14917,3252,20180629_20180703_20180704,20.2,0.3028,20.56,0.2156,20.91,0.1835,218,18,20.35,19.6
14918,3252,20180703_20180704_20180705,19.97,0.2043,20.22,0.2809,20.65,0.1106,235,21,20.2,19.35
14919,3252,20180704_20180705_20180706,19.88,0.1888,20.17,0.3176,20.66,0.0429,233,20,19.75,19.4
14920,3252,20180705_20180706_20180709,19.46,0.105,19.79,0.2376,20.04,0.3094,181,19,19.85,19.4
14921,3252,20180720_20180723_20180724,19.14,0.2473,19.9,0.1613,20.56,0.2419,372,35,19.7,19.25
14922,3252,20180723_20180724_20180725,19.15,0.1836,19.79,0.1315,20.54,0.2258,403,37,19.8,19.1
14923,3252,20180724_20180725_20180726,19.39,0.2749,19.86,0.159,20.56,0.2426,371,31,19.5,18.95
14924,3257,20180621_20180622_20180625,65.95,0.0575,68.32,0.179,70.24,0.3809,3636,64,71.9,64.0
14925,3257,20180622_20180625_20180626,65.63,0.0325,68.65,0.2698,70.46,0.3697,6008,69,71.4,60.3
14926,3257,20180625_20180626_20180627,64.33,0.2442,68.22,0.1778,70.32,0.2413,10563,77,65.5,61.0
14927,3257,20180626_20180627_20180628,63.89,0.3663,68.22,0.1934,70.47,0.1374,9350,107,63.5,61.7
14928,3257,20180627_20180628_20180629,62.19,0.156,64.28,0.4549,68.49,0.0858,7423,102,63.0,59.7
14929,3257,20180628_20180629_20180702,61.62,0.181,62.89,0.2778,64.53,0.0729,3071,51,62.0,60.0
14930,3257,20180629_20180702_20180703,60.51,0.2131,61.83,0.2044,62.53,0.2809,2079,37,62.5,60.8
14931,3257,20180702_20180703_20180704,60.28,0.2544,61.01,0.16,62.16,0.2195,1631,33,62.8,60.1
14932,3257,20180703_20180704_20180705,60.28,0.2732,61.05,0.2107,62.04,0.1646,1519,32,62.0,60.0
14933,3257,20180704_20180705_20180706,60.4,0.1742,61.25,0.2402,62.05,0.267,970,29,61.5,60.2
14934,3257,20180705_20180706_20180709,60.37,0.2732,61.15,0.2654,62.02,0.2039,765,29,61.8,60.2
14935,3257,20180706_20180709_20180710,60.37,0.3021,60.9,0.186,61.43,0.0893,672,20,61.7,60.4
14936,3257,20180709_20180710_20180711,60.42,0.3147,60.87,0.2158,61.28,0.2284,556,19,61.5,60.9
14937,3257,20180711_20180712_20180713,60.48,0.1503,61.06,0.3644,61.67,0.1382,579,20,61.8,60.4
14938,3257,20180712_20180713_20180716,60.43,0.0916,61.04,0.4076,61.65,0.1659,633,18,61.2,58.0
14939,3257,20180713_20180716_20180717,60.59,0.165,61.08,0.3399,61.77,0.1297,509,19,60.9,58.9
14940,3257,20180716_20180717_20180718,59.71,0.2385,60.63,0.3462,61.21,0.1938,650,28,60.4,58.4
14941,3257,20180717_20180718_20180719,59.0,0.1705,59.73,0.1373,60.61,0.2616,692,26,59.8,56.7
14942,3257,20180718_20180719_20180720,58.84,0.1961,59.64,0.2539,60.47,0.0542,831,27,58.4,56.5
14943,3257,20180719_20180720_20180723,57.11,0.2522,58.75,0.2625,59.56,0.2125,781,34,57.3,57.1
14944,3257,20180720_20180723_20180724,57.02,0.4452,58.53,0.1826,59.37,0.0843,712,31,58.3,58.1
14945,3257,20180723_20180724_20180725,56.91,0.4414,57.36,0.1261,58.0,0.1604,555,20,59.7,58.3
14946,3257,20180724_20180725_20180726,56.9,0.3264,58.04,0.2383,59.09,0.1762,386,30,59.4,58.1
14947,3257,20180725_20180726_20180727,58.0,0.2673,58.91,0.4264,59.55,0.0871,333,23,59.4,57.9
14948,3257,20180730_20180731_20180801,58.18,0.2923,58.95,0.2077,59.87,0.1546,414,27,62.3,61.3
14949,3259,20180621_20180622_20180625,25.22,0.0796,26.36,0.2621,27.0,0.2311,515,33,27.0,26.55
14950,3259,20180622_20180625_20180626,26.21,0.1318,26.53,0.3033,26.98,0.2636,478,22,29.7,27.4
14951,3259,20180625_20180626_20180627,27.03,0.2083,28.65,0.0743,29.63,0.3603,1224,45,29.7,27.0
14952,3259,20180626_20180627_20180628,27.42,0.1142,28.72,0.146,29.65,0.3007,1979,60,27.95,26.75
14953,3259,20180627_20180628_20180629,27.42,0.1279,28.72,0.1369,29.65,0.2819,2111,59,27.3,26.2
14954,3259,20180628_20180629_20180702,27.48,0.1576,28.73,0.1215,29.69,0.1642,1218,50,26.8,26.1
14955,3259,20180629_20180702_20180703,26.62,0.1159,27.11,0.4962,27.57,0.0705,397,29,26.5,25.85
14956,3259,20180702_20180703_20180704,26.27,0.4432,26.7,0.2017,27.12,0.0625,352,24,26.5,25.8
14957,3259,20180703_20180704_20180705,26.05,0.1525,26.28,0.4604,26.65,0.0792,341,20,26.15,26.2
14958,3259,20180711_20180712_20180713,26.29,0.8628,26.97,0.0315,27.75,0.018,889,19,27.6,26.6
14959,3259,20180712_20180713_20180716,26.29,0.8225,27.03,0.0639,27.6,0.0335,924,23,27.0,26.45
14960,3259,20180713_20180716_20180717,26.3,0.8087,26.97,0.066,27.6,0.028,894,21,26.8,26.3
14961,3259,20180719_20180720_20180723,25.07,0.1465,25.8,0.1515,26.41,0.1515,198,21,25.85,25.3
14962,3259,20180720_20180723_20180724,25.03,0.1515,25.54,0.2323,25.99,0.303,198,23,25.7,25.75
14963,3259,20180723_20180724_20180725,25.03,0.1272,25.45,0.307,25.88,0.1272,228,21,26.0,25.7
14964,3260,20180621_20180622_20180625,66.54,0.2797,66.96,0.2584,67.55,0.1916,2782,18,65.5,64.8
14965,3260,20180622_20180625_20180626,64.24,0.2447,64.88,0.1409,66.73,0.3244,3755,30,65.6,64.4
14966,3260,20180625_20180626_20180627,64.29,0.1776,65.06,0.2769,66.53,0.1098,3424,26,65.5,65.0
14967,3260,20180626_20180627_20180628,64.05,0.1345,64.55,0.1861,65.19,0.3335,4357,18,66.1,66.0
14968,3260,20180627_20180628_20180629,64.71,0.0837,65.13,0.4009,65.55,0.3111,3452,18,68.8,67.0
14969,3260,20180628_20180629_20180702,65.3,0.3499,67.08,0.0632,68.07,0.3503,5430,45,68.4,66.6
14970,3260,20180629_20180702_20180703,65.55,0.133,67.21,0.2481,68.05,0.3623,5595,39,67.4,66.0
14971,3260,20180702_20180703_20180704,67.01,0.3174,67.77,0.3298,68.33,0.2049,5382,28,66.9,64.6
14972,3260,20180703_20180704_20180705,66.28,0.198,67.01,0.3308,67.83,0.1038,3824,25,66.8,65.3
14973,3260,20180704_20180705_20180706,65.05,0.2072,66.11,0.2322,66.75,0.4029,4324,29,66.0,65.4
14974,3260,20180705_20180706_20180709,64.97,0.1388,65.51,0.3581,66.41,0.213,5470,24,66.8,57.5
14975,3260,20180706_20180709_20180710,65.03,0.0903,65.63,0.546,66.52,0.1234,7473,23,59.1,57.7
14976,3260,20180709_20180710_20180711,58.16,0.1842,58.92,0.1874,65.67,0.4321,10108,33,58.6,58.1
14977,3260,20180710_20180711_20180712,58.15,0.2737,58.92,0.226,65.77,0.2768,9154,32,58.5,58.0
14978,3260,20180713_20180716_20180717,57.2,0.3006,57.53,0.1049,58.24,0.4345,3031,18,57.5,54.7
14979,3260,20180716_20180717_20180718,56.31,0.1785,57.2,0.3736,58.18,0.1978,3691,27,56.8,53.2
14980,3260,20180717_20180718_20180719,55.22,0.1433,56.27,0.2254,57.22,0.2912,5178,33,55.0,50.4
14981,3260,20180718_20180719_20180720,53.98,0.2722,55.23,0.1681,56.5,0.182,6621,44,53.0,50.6
14982,3260,20180719_20180720_20180723,51.33,0.2973,53.93,0.2526,55.52,0.1323,9000,62,54.2,53.2
14983,3260,20180720_20180723_20180724,51.27,0.2466,52.43,0.1328,53.9,0.2285,10689,46,54.7,53.6
14984,3260,20180723_20180724_20180725,51.27,0.282,52.43,0.1519,53.94,0.1995,9347,43,54.4,53.6
14985,3260,20180724_20180725_20180726,51.93,0.2042,53.16,0.169,54.03,0.3861,6130,41,54.3,52.7
14986,3260,20180726_20180727_20180730,53.03,0.1735,53.67,0.4695,54.06,0.122,2115,18,54.3,53.5
14987,3264,20180621_20180622_20180625,33.96,0.2288,34.3,0.3258,35.19,0.216,8684,39,34.5,33.7
14988,3264,20180622_20180625_20180626,33.89,0.2323,34.24,0.4113,34.5,0.0865,7653,22,34.35,33.6
14989,3264,20180625_20180626_20180627,33.81,0.2715,34.04,0.2693,34.32,0.1165,6766,21,34.15,33.65
14990,3264,20180626_20180627_20180628,33.77,0.3598,34.0,0.2031,34.25,0.0906,7612,18,34.15,33.6
14991,3264,20180629_20180702_20180703,33.23,0.0822,33.71,0.4391,33.93,0.2941,3455,23,34.05,33.05
14992,3264,20180702_20180703_20180704,33.24,0.0785,33.7,0.4004,33.94,0.3126,4063,23,33.75,32.25
14993,3264,20180703_20180704_20180705,33.21,0.0617,33.62,0.3343,33.93,0.1771,5076,21,33.35,32.45
14994,3264,20180704_20180705_20180706,32.53,0.1719,33.02,0.1163,33.71,0.296,6217,37,33.05,32.35
14995,3264,20180705_20180706_20180709,32.6,0.4682,33.03,0.0785,33.59,0.192,7998,31,32.85,32.25
14996,3264,20180706_20180709_20180710,32.53,0.4212,32.72,0.4312,33.1,0.0367,8600,23,32.9,32.55
14997,3264,20180710_20180711_20180712,32.44,0.1901,32.71,0.4912,33.21,0.0505,6311,24,34.3,33.75
14998,3264,20180711_20180712_20180713,32.65,0.2686,33.42,0.0777,34.04,0.305,7387,41,36.05,35.3
14999,3264,20180712_20180713_20180716,33.0,0.1297,34.12,0.3493,35.44,0.1372,9623,70,36.7,35.85
15000,3264,20180713_20180716_20180717,34.09,0.2707,35.56,0.1931,36.37,0.2192,12824,70,36.7,35.7
15001,3264,20180716_20180717_20180718,34.49,0.1005,35.7,0.2133,36.38,0.3927,11982,60,36.65,36.05
15002,3264,20180717_20180718_20180719,35.79,0.1171,36.18,0.218,36.47,0.484,9976,29,37.7,35.35
15003,3264,20180718_20180719_20180720,36.34,0.2825,36.93,0.158,37.49,0.1594,11215,40,36.95,36.15
15004,3264,20180719_20180720_20180723,36.14,0.1663,36.7,0.2891,37.43,0.1773,11410,48,36.9,36.45
15005,3264,20180720_20180723_20180724,36.11,0.1179,36.74,0.4035,37.43,0.1779,11370,48,37.35,36.3
15006,3264,20180723_20180724_20180725,35.95,0.1101,36.61,0.3697,37.06,0.3061,8632,41,37.25,37.0
15007,3264,20180724_20180725_20180726,36.6,0.1956,36.92,0.2157,37.15,0.3802,7890,25,38.0,36.65
15008,3264,20180725_20180726_20180727,36.65,0.048,37.13,0.4863,37.72,0.1986,8889,35,37.7,37.2
15009,3264,20180726_20180727_20180730,36.68,0.0616,37.24,0.3348,37.7,0.2514,8380,35,38.35,37.75
15010,3264,20180727_20180730_20180731,37.12,0.1064,37.54,0.3137,38.01,0.3282,9241,35,38.7,36.75
15011,3264,20180730_20180731_20180801,37.3,0.1796,38.05,0.4044,38.37,0.2923,9815,42,38.2,36.45
15012,3265,20180621_20180622_20180625,33.1,0.3427,33.35,0.458,34.22,0.229,1275,35,32.3,31.6
15013,3265,20180622_20180625_20180626,31.61,0.2496,32.04,0.1697,33.29,0.4244,1727,49,32.6,31.2
15014,3265,20180625_20180626_20180627,31.63,0.3521,32.05,0.2557,33.24,0.2157,1349,35,32.1,31.75
15015,3265,20180626_20180627_20180628,31.55,0.2656,31.77,0.3156,32.08,0.241,1299,26,32.9,31.95
15016,3265,20180627_20180628_20180629,31.72,0.3455,32.13,0.2186,32.54,0.1716,851,32,33.0,31.2
15017,3265,20180628_20180629_20180702,31.71,0.1944,32.16,0.2833,32.59,0.1622,900,33,32.3,30.7
15018,3265,20180629_20180702_20180703,31.41,0.1279,32.13,0.3467,32.59,0.1924,946,35,32.15,30.0
15019,3265,20180702_20180703_20180704,31.2,0.2184,32.06,0.2774,32.68,0.0747,1085,42,31.65,29.6
15020,3265,20180703_20180704_20180705,30.14,0.1282,31.1,0.3009,31.73,0.1196,1622,45,30.75,29.5
15021,3265,20180704_20180705_20180706,30.04,0.2541,31.0,0.2698,31.56,0.1495,1779,50,30.2,29.6
15022,3265,20180705_20180706_20180709,29.74,0.2878,30.19,0.276,31.22,0.1637,1692,43,30.2,29.7
15023,3265,20180706_20180709_20180710,29.66,0.3382,29.88,0.3689,30.27,0.1181,1236,26,30.2,29.8
15024,3265,20180711_20180712_20180713,29.79,0.0882,30.04,0.4172,30.64,0.2876,918,25,31.4,30.6
15025,3265,20180712_20180713_20180716,30.01,0.1863,30.63,0.3163,31.05,0.1955,977,29,31.2,30.3
15026,3265,20180713_20180716_20180717,30.63,0.312,30.92,0.239,31.24,0.08,1000,21,30.85,30.35
15027,3265,20180716_20180717_20180718,30.41,0.1501,30.75,0.3456,31.09,0.1631,926,22,30.85,29.15
15028,3265,20180718_20180719_20180720,29.44,0.2929,30.44,0.1017,30.71,0.2942,1543,24,29.75,28.5
15029,3265,20180719_20180720_20180723,28.75,0.0711,29.41,0.3827,30.68,0.3038,1547,38,29.15,28.7
15030,3265,20180720_20180723_20180724,28.64,0.1537,29.02,0.1852,29.46,0.4343,1301,28,29.05,28.65
15031,3265,20180723_20180724_20180725,28.67,0.2634,28.98,0.2647,29.49,0.0262,801,24,29.0,28.65
15032,3265,20180730_20180731_20180801,28.55,0.2564,28.79,0.2795,29.06,0.1331,1127,20,29.3,29.0
15033,3266,20180621_20180622_20180625,11.91,0.1505,12.36,0.1409,12.96,0.5299,6507,30,11.9,11.3
15034,3266,20180622_20180625_20180626,11.81,0.0726,12.35,0.1603,12.96,0.5107,6751,34,11.65,11.45
15035,3266,20180625_20180626_20180627,11.49,0.2254,11.98,0.3025,12.37,0.2173,2840,27,12.2,11.7
15036,3266,20180626_20180627_20180628,11.48,0.4577,11.75,0.1792,12.03,0.1146,1300,19,11.95,11.85
15037,3266,20180627_20180628_20180629,11.45,0.3028,11.73,0.3015,12.02,0.1959,786,19,12.25,11.6
15038,3268,20180621_20180622_20180625,14.95,0.3344,15.32,0.0965,16.06,0.2412,311,25,16.5,16.0
15039,3268,20180622_20180625_20180626,15.15,0.3075,15.93,0.228,16.44,0.2113,478,29,17.35,15.8
15040,3268,20180625_20180626_20180627,15.23,0.1827,16.19,0.2365,16.94,0.1898,985,45,16.95,15.8
15041,3268,20180626_20180627_20180628,15.26,0.0875,16.04,0.2503,16.82,0.237,903,42,16.4,15.4
15042,3268,20180627_20180628_20180629,16.03,0.251,16.7,0.2179,17.16,0.1228,725,31,16.6,15.45
15043,3268,20180628_20180629_20180702,15.7,0.1352,16.07,0.1333,16.6,0.4171,525,27,17.4,15.7
15044,3268,20180629_20180702_20180703,15.62,0.2191,16.45,0.221,17.39,0.3588,1661,33,16.9,14.4
15045,3268,20180702_20180703_20180704,15.67,0.2486,16.3,0.1673,17.39,0.233,2558,33,15.5,14.6
15046,3268,20180703_20180704_20180705,14.75,0.1015,15.95,0.2177,17.38,0.2308,2600,51,15.55,14.5
15047,3268,20180704_20180705_20180706,14.72,0.2283,15.7,0.3277,16.12,0.306,1428,43,15.9,14.6
15048,3268,20180705_20180706_20180709,14.65,0.4441,15.1,0.1246,15.66,0.0879,626,30,15.15,14.55
15049,3268,20180706_20180709_20180710,14.71,0.5212,15.06,0.0808,15.68,0.097,495,25,14.7,14.55
15050,3268,20180709_20180710_20180711,14.69,0.5145,14.94,0.1982,15.64,0.1114,449,24,14.7,14.6
15051,3268,20180713_20180716_20180717,14.75,0.1543,15.08,0.2074,15.55,0.4362,188,19,15.25,14.95
15052,3268,20180716_20180717_20180718,14.77,0.1343,15.09,0.3209,15.55,0.306,268,19,15.2,15.1
15053,3268,20180719_20180720_20180723,14.69,0.1653,15.04,0.2727,15.39,0.157,121,20,14.95,14.75
15054,3268,20180720_20180723_20180724,14.73,0.2883,15.11,0.1982,15.42,0.2072,111,20,15.1,14.65
15055,3272,20180621_20180622_20180625,37.99,0.2008,38.32,0.2218,38.89,0.2008,239,27,37.6,36.4
15056,3272,20180622_20180625_20180626,36.79,0.3776,37.27,0.0765,38.17,0.176,392,32,37.0,36.0
15057,3272,20180625_20180626_20180627,36.74,0.5528,37.14,0.1425,37.99,0.0737,407,30,36.85,36.0
15058,3272,20180626_20180627_20180628,36.2,0.08,36.75,0.49,37.16,0.062,500,29,39.5,37.65
15059,3272,20180627_20180628_20180629,36.48,0.1692,37.78,0.0957,38.86,0.1526,721,55,39.3,37.1
15060,3272,20180628_20180629_20180702,36.34,0.1885,37.85,0.166,38.85,0.1744,711,58,38.4,36.85
15061,3272,20180629_20180702_20180703,36.41,0.089,37.67,0.1632,38.85,0.184,674,60,37.1,37.05
15062,3272,20180702_20180703_20180704,37.12,0.2,37.84,0.1451,38.8,0.098,255,33,38.9,36.85
15063,3272,20180703_20180704_20180705,37.15,0.2484,37.71,0.2451,38.47,0.0458,306,32,37.8,38.0
15064,3272,20180704_20180705_20180706,37.04,0.3014,37.7,0.2319,38.51,0.0435,345,31,39.4,38.4
15065,3272,20180705_20180706_20180709,37.36,0.0919,38.44,0.1927,39.1,0.1902,794,52,39.1,38.25
15066,3272,20180706_20180709_20180710,37.19,0.0711,38.52,0.3062,39.12,0.2119,774,45,38.9,38.2
15067,3272,20180709_20180710_20180711,38.44,0.2823,38.89,0.2621,39.34,0.1505,744,29,38.95,38.4
15068,3272,20180710_20180711_20180712,38.39,0.3028,38.68,0.1682,39.0,0.1407,327,19,39.4,39.1
15069,3272,20180711_20180712_20180713,38.39,0.2306,38.72,0.218,39.15,0.1805,399,23,40.8,39.4
15070,3272,20180712_20180713_20180716,38.62,0.1847,39.32,0.1412,40.25,0.3127,758,48,40.65,39.05
15071,3272,20180713_20180716_20180717,38.9,0.0782,39.58,0.2704,40.27,0.2693,895,46,39.65,39.3
15072,3272,20180716_20180717_20180718,39.17,0.1343,39.57,0.3203,40.27,0.1952,871,34,39.6,38.6
15073,3272,20180717_20180718_20180719,39.19,0.162,39.54,0.403,40.21,0.0533,469,23,39.5,38.35
15074,3272,20180718_20180719_20180720,38.75,0.08,39.11,0.2143,39.44,0.3314,350,20,38.75,38.45
15075,3272,20180719_20180720_20180723,38.43,0.2545,38.88,0.1636,39.37,0.2045,220,23,38.9,38.9
15076,3272,20180720_20180723_20180724,38.45,0.3153,38.83,0.2266,39.22,0.133,203,22,39.9,39.55
15077,3272,20180723_20180724_20180725,38.44,0.2712,38.87,0.1059,39.67,0.1992,236,24,40.3,39.9
15078,3272,20180724_20180725_20180726,38.76,0.0605,39.58,0.2803,39.89,0.258,314,27,40.45,40.0
15079,3272,20180725_20180726_20180727,39.51,0.1822,39.83,0.2073,40.23,0.2756,439,25,41.6,39.85
15080,3272,20180726_20180727_20180730,39.72,0.1448,40.24,0.3514,41.19,0.1101,663,38,40.4,39.9
15081,3272,20180727_20180730_20180731,40.15,0.4773,40.78,0.068,41.35,0.1629,706,34,40.5,39.1
15082,3272,20180730_20180731_20180801,40.1,0.4558,40.76,0.0698,41.35,0.1504,645,33,40.2,39.3
15083,3284,20180725_20180726_20180727,15.21,0.0946,15.85,0.3038,16.24,0.2967,846,24,15.5,15.3
15084,3284,20180726_20180727_20180730,15.22,0.1422,15.85,0.3096,16.23,0.2614,830,26,15.9,15.05
15085,3284,20180727_20180730_20180731,15.11,0.1909,15.35,0.3023,15.59,0.2568,440,19,15.35,14.55
15086,3285,20180621_20180622_20180625,20.68,0.2475,21.45,0.1591,22.45,0.2626,396,41,20.45,20.2
15087,3285,20180622_20180625_20180626,20.53,0.1884,21.33,0.2058,22.05,0.1275,345,39,20.95,19.45
15088,3285,20180625_20180626_20180627,20.36,0.1677,20.67,0.2484,20.99,0.1194,310,21,20.75,19.75
15089,3285,20180626_20180627_20180628,19.53,0.2014,20.3,0.2292,20.74,0.1562,288,25,20.25,19.9
15090,3285,20180627_20180628_20180629,19.52,0.1936,20.02,0.1908,20.72,0.1763,346,31,20.4,20.3
15091,3285,20180628_20180629_20180702,19.52,0.2117,19.94,0.3832,20.31,0.073,274,27,21.75,21.05
